Time, x, y, z,,,,,,,,,,,
100.8643492,-0.306,-10.113,1.685,105.20563,0.456979575,STABLE,,,,,,,,
101.2290813,-0.153,-9.96,0.306,99.318645,0.165874021,CHANGE,,,,,,,,
101.2562102,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.2861484,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.3065373,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.3420542,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.3647193,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.3939992,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.4144553,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.4438182,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.4666084,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.4769374,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.4900642,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5003074,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5103632,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5207902,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5335914,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5442144,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5545302,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5649112,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5754872,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.5901524,-0.153,-9.96,0.306,99.318645,0.165874021,STABLE,,,,,,,,
101.6005164,-1.379,-10.113,0.306,104.268046,0.411172607,CHANGE,,,,,,,,
101.6113163,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
101.6239093,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
101.6478294,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
101.6712793,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
102.0822134,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
102.0975595,-1.379,-10.113,0.306,104.268046,0.411172607,STABLE,,,,,,,,
102.1178906,-0.766,-9.807,0.459,96.974686,0.047572594,CHANGE,,,,,,,,
102.1447685,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.1716666,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.1985316,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.2193944,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.2474954,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.2706804,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.2948225,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.3209214,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.3467915,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.3629825,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.3848155,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.4104366,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.4280286,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.4529104,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.5150144,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.5464444,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.8441746,-0.766,-9.807,0.459,96.974686,0.047572594,STABLE,,,,,,,,
102.8764815,-0.919,-9.96,0.919,100.890722,0.244437366,CHANGE,,,,,,,,
102.9125845,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
102.9453785,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
102.9705265,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
102.9942906,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.0218086,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.0454996,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.0711725,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.0950446,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.1295486,-0.919,-9.96,0.919,100.890722,0.244437366,STABLE,,,,,,,,
103.1477356,-0.766,-10.266,0.766,106.564268,0.522997045,CHANGE,,,,,,,,
103.1727564,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.2236745,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.2454596,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.2695506,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.3168864,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.5063326,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.5303795,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.5561635,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.5772755,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.6045265,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.6366794,-0.766,-10.266,0.766,106.564268,0.522997045,STABLE,,,,,,,,
103.6610436,-1.225,-9.96,1.225,102.20285,0.309542522,CHANGE,,,,,,,,
103.6850705,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.7086954,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.7375414,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.7700415,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.7858706,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.8059986,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.8338325,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.8734605,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.8933306,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.9169526,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.9439805,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.9678156,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
103.9917316,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
104.2973964,-1.225,-9.96,1.225,102.20285,0.309542522,STABLE,,,,,,,,
104.3078485,-0.766,-9.347,0.306,88.046801,-0.41667431,CHANGE,,,,,,,,
104.3272874,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.3492646,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.3730845,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.3980355,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.4202034,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.4461236,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.4710624,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.4961226,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.5182974,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.5416365,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.5635176,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.5859134,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.5957396,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.6124785,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.6409626,-0.766,-9.347,0.306,88.046801,-0.41667431,STABLE,,,,,,,,
104.6668916,-1.225,-9.96,0.919,101.546786,0.277042522,CHANGE,,,,,,,,
104.6925156,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
104.7155025,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
104.7389956,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
104.7635064,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
104.7889836,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
105.1213906,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
105.1469395,-1.225,-9.96,0.919,101.546786,0.277042522,STABLE,,,,,,,,
105.1731575,-0.919,-10.266,1.225,107.735942,0.579592574,CHANGE,,,,,,,,
105.1986644,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.2218485,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.2450106,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.2728055,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.2973626,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.3208845,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.3459744,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.3725076,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.4038935,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.4390326,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.4972806,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.5188055,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.5650766,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.5917115,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.7657566,-0.919,-10.266,1.225,107.735942,0.579592574,STABLE,,,,,,,,
105.7993996,-0.766,-10.266,0.306,106.071148,0.499084814,CHANGE,,,,,,,,
105.8634815,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
105.8982985,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
105.9312065,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
105.9795876,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.0088384,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.0192215,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.0505126,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.0611825,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.0886455,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.1086316,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.1188016,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.1387305,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.1690874,-0.766,-10.266,0.306,106.071148,0.499084814,STABLE,,,,,,,,
106.1923444,-1.072,-10.419,1.992,113.672809,0.86174512,CHANGE,,,,,,,,
106.2111046,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.2354136,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.2898965,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3088775,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3285956,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3486226,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3589725,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3848536,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.3979604,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.4111745,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.4242635,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.4375885,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.4508204,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.4763784,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.5069435,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.5313444,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.5557776,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.5799835,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.6097145,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.6344144,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.6610036,-1.072,-10.419,1.992,113.672809,0.86174512,STABLE,,,,,,,,
106.7010036,-0.766,-9.347,1.532,90.300189,-0.297358841,CHANGE,,,,,,,,
106.7144265,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7250526,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7355855,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7463095,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7570395,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7674096,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
106.7778735,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
107.1100526,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
107.1210115,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
107.1469455,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
107.1698356,-0.766,-9.347,1.532,90.300189,-0.297358841,STABLE,,,,,,,,
107.1981306,-0.919,-9.653,0.766,94.611726,-0.073144085,CHANGE,,,,,,,,
107.2244415,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.2508895,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.2714655,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.2949364,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.3243976,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.3497705,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.3726234,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.3974545,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.4336414,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.4584286,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.4996176,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.5306146,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.5706296,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.5941455,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.8363605,-0.919,-9.653,0.766,94.611726,-0.073144085,STABLE,,,,,,,,
107.8469965,-1.072,-9.96,0.153,100.374193,0.21869218,CHANGE,,,,,,,,
107.8835645,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
107.9052155,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
107.9377735,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
107.9571686,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
107.9898925,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.0013576,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.0311465,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.0585475,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.0833726,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.1113715,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.1413875,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.1662045,-1.072,-9.96,0.153,100.374193,0.21869218,STABLE,,,,,,,,
108.1935265,-1.072,-9.807,2.298,102.607237,0.329523039,CHANGE,,,,,,,,
108.2194126,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.2446766,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.2731545,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.2949765,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.3053255,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.3210506,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.6671935,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.6955515,-1.072,-9.807,2.298,102.607237,0.329523039,STABLE,,,,,,,,
108.7167135,-0.766,-9.807,0.766,97.350761,0.066648925,CHANGE,,,,,,,,
108.7389925,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.7642134,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.7813295,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.8079456,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.8283804,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.8724035,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.8928376,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.9150196,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.9350706,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.9653354,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
108.9792364,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.0049406,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.0285996,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.0550085,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.0808974,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.1073585,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.1336096,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.4446486,-0.766,-9.807,0.766,97.350761,0.066648925,STABLE,,,,,,,,
109.4569414,-0.919,-10.266,3.371,117.598958,1.044305326,CHANGE,,,,,,,,
109.4733876,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.4991365,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.5495816,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.5758124,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.5955244,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.6351336,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.6516095,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.6646696,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.6877175,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.7139295,-0.919,-10.266,3.371,117.598958,1.044305326,STABLE,,,,,,,,
109.7393394,0.612,-9.04,-2.145,86.697169,-0.488868544,CHANGE,,,,,,,,
109.7603975,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.7848285,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.8129564,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.8419276,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.8642295,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.8896864,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.9135385,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
109.9422334,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
110.1929074,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
110.2210425,0.612,-9.04,-2.145,86.697169,-0.488868544,STABLE,,,,,,,,
110.2463606,1.072,-10.113,-1.379,105.323594,0.46272839,CHANGE,,,,,,,,
110.2657636,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.2890585,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.3113375,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.3337844,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.3587604,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.4058686,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.4406815,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.4673596,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.4917925,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.5149725,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.5298816,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.5405424,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.5599645,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.5872675,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.6100405,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.6356436,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.6605614,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.9407507,1.072,-10.113,-1.379,105.323594,0.46272839,STABLE,,,,,,,,
110.9644369,0.919,-10.113,0.459,103.328011,0.365038662,CHANGE,,,,,,,,
110.9922019,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.0159298,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.0407768,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.0683099,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.0788938,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.0980347,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.1362537,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.1626607,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.1908859,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.2170719,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.2422977,0.919,-10.113,0.459,103.328011,0.365038662,STABLE,,,,,,,,
111.2680307,-0.306,-9.96,1.532,101.64226,0.281778613,CHANGE,,,,,,,,
111.2938329,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.3185507,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.3403009,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.3643979,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.3856538,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.4152509,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.7580617,-0.306,-9.96,1.532,101.64226,0.281778613,STABLE,,,,,,,,
111.7700399,-0.919,-10.266,2.145,110.836342,0.727884023,CHANGE,,,,,,,,
111.7906667,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.8165349,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.8339509,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.8633388,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.8896497,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.9055558,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.9241909,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.9450897,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.9706138,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
111.9940997,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.0270017,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.0564068,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.0861529,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.1356739,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.1635047,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.1814068,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.2089437,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.4858907,-0.919,-10.266,2.145,110.836342,0.727884023,STABLE,,,,,,,,
112.4964238,-1.072,-9.5,1.685,94.238409,-0.092353066,CHANGE,,,,,,,,
112.5210908,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
112.5458737,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
112.5684758,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
112.5840119,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
112.6049708,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
112.6374107,-1.072,-9.5,1.685,94.238409,-0.092353066,STABLE,,,,,,,,
